event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s
6049,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,510.142967,500.142967,510.142967,0.7340659999999843
6050,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,492.492,482.492,492.492,0.967632999999978
6051,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,505.938767,495.938767,505.938767,0.6006000000000427
6052,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,781.8811,771.8811,781.8811,0.9009000000000924
6053,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,511.944767,501.944767,511.944767,0.7674330000000396
6054,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,507.039867,497.039867,507.039867,1.0009999999999764
6055,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,512.478633,502.47863299999995,512.478633,1.2345670000000837
6056,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,508.975133,498.975133,508.975133,0.7340669999999818
6057,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,515.2147,505.2147,515.2147,0.8341669999999795
6058,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,508.574733,498.574733,508.574733,0.9676340000000323
6059,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,512.378533,502.37853299999995,512.378533,0.8341670000000931
6060,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,518.8183,508.8183,518.8183,0.7340669999999818
6061,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,782.448333,772.448333,782.448333,1.0009999999999764
6062,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,506.839667,496.839667,506.839667,0.7006999999999834
6063,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,520.286433,510.286433,520.286433,0.9342669999999771
6064,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,521.587733,511.58773299999996,521.587733,0.8008000000000948
6065,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,523.155967,513.155967,523.155967,1.401399999999967
6066,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,516.949767,506.94976699999995,516.949767,0.7674330000000964
6067,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,512.979133,502.97913300000005,512.979133,0.4671339999999873
6068,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,514.8143,504.8143,514.8143,0.9008999999999787
6069,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,783.6829,773.6829,783.6829,1.0009999999999764
6070,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,538.971767,528.971767,538.971767,0.7674329999999827
6071,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,535.801933,525.801933,535.801933,0.7674340000000939
6072,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,516.516,506.51599999999996,516.516,1.5348670000000766
6073,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,539.6391,529.6391,539.6391,0.9342669999999771
6074,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,768.000567,758.000567,768.000567,0.5004999999999882
6075,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,770.035933,760.035933,770.035933,0.5672339999999849
6076,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,525.9254,515.9254,525.9254,0.8007999999999811
6077,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,540.9404,530.9404,540.9404,0.8008000000000948
6078,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,532.198333,522.198333,532.198333,0.7006999999999834
6079,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,542.208333,532.208333,542.208333,0.4671339999999873
6080,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,499.866033,489.866033,499.866033,0.8341669999999795
6081,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,534.066867,524.066867,534.066867,1.3346659999999702
6082,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,540.072867,530.072867,540.072867,0.834165999999982
6083,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,535.801933,525.801933,535.801933,1.1011000000000877
6084,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,547.513633,537.513633,547.513633,0.9008999999999787
6085,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,547.713833,537.713833,547.713833,1.2011999999999716
6086,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,530.2297,520.2297,530.2297,1.3346669999999676
6087,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,538.804933,528.804933,538.804933,1.101099999999974
6088,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,498.9985,488.9985,498.9985,0.46713300000004665
6089,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,551.217333,541.217333,551.217333,0.8675339999999778
6090,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,544.277067,534.277067,544.277067,0.967632999999978
6091,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,531.864667,521.864667,531.864667,0.7006999999999834
6092,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,551.8513,541.8513,551.8513,0.9008999999999787
6093,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,543.576367,533.576367,543.576367,0.834165999999982
6094,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,803.969833,793.969833,803.969833,0.8341669999999795
6095,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,555.288067,545.288067,555.288067,0.8008000000000948
6096,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,535.101233,525.101233,535.101233,0.8007999999999811
6097,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,541.307433,531.307433,541.307433,0.9342670000000908
6098,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,804.937467,794.937467,804.937467,1.0343659999999772
6099,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,557.7572,547.7572,557.7572,1.0009999999999764
6100,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,548.8483,538.8483,548.8483,1.0677329999999756
6101,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,551.317433,541.317433,551.317433,0.9342669999999771
6102,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,563.129233,553.129233,563.129233,0.6339669999999842
6103,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,560.3598,550.3598,560.3598,0.5672330000001011
6104,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,537.6371,527.6371,537.6371,0.9342669999999771
6105,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,564.4639,554.4639,564.4639,0.8007999999999811
6106,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,552.218333,542.218333,552.218333,0.6673339999999826
6107,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,541.908033,531.908033,541.908033,0.8341669999999795
6108,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,512.445267,502.44526699999994,512.445267,0.7674330000000964
6109,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,543.609733,533.609733,543.609733,0.8007999999999811
6110,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,521.354167,511.35416699999996,521.354167,0.834165999999982
6111,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,554.520633,544.520633,554.520633,1.4014000000000806
6112,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,553.4529,543.4529,553.4529,1.1344669999999724
6113,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,568.134233,558.134233,568.134233,1.0343669999999747
6114,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,553.0525,543.0525,553.0525,0.7674329999999827
6115,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,489.922767,479.922767,489.922767,1.3012999999999693
6116,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,564.0635,554.0635,564.0635,0.8675329999999803
6117,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,529.862667,519.862667,529.862667,0.6673329999999851
6118,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,566.799567,556.799567,566.799567,0.8007999999999811
6119,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,577.4769,567.4769,577.4769,0.8007999999999811
6120,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,569.302067,559.302067,569.302067,0.8007999999999811
6121,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,571.3708,561.3708,571.3708,0.7340669999999818
6122,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,558.8583,548.8583,558.8583,0.9008999999999787
6123,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,572.4719,562.4719,572.4719,0.8007999999999811
6124,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,528.160967,518.160967,528.160967,1.0677329999999756
6125,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,582.0815,572.0815,582.0815,1.0343669999999747
6126,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,562.995767,552.995767,562.995767,1.101099999999974
6127,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,574.106867,564.106867,574.106867,0.834165999999982
6128,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,532.3318,522.3318,532.3318,0.7340669999999818
6129,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,561.227333,551.227333,561.227333,0.8675339999999778
6130,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,806.071933,796.071933,806.071933,1.2345670000000837
6131,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,573.2727,563.2727,573.2727,0.7006999999999834
6132,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,586.7862,576.7862,586.7862,0.6673329999999851
6133,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,536.669467,526.669467,536.669467,0.9008999999999787
6134,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,588.054133,578.054133,588.054133,0.9008999999999787
6135,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,539.005133,529.005133,539.005133,0.5672339999999849
6136,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,564.3638,554.3638,564.3638,0.9008999999999787
6137,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,590.222967,580.222967,590.222967,0.7340659999999843
6138,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,595.761833,585.761833,595.761833,0.8675339999999778
6139,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,571.103867,561.103867,571.103867,0.834165999999982
6140,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,575.575,565.575,575.575,0.7006999999999834
6141,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,579.312067,569.312067,579.312067,0.9676330000000917
6142,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,577.209967,567.209967,577.209967,0.7340659999999843
6143,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,600.232967,590.232967,600.232967,0.5672329999999874
6144,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,586.8863,576.8863,586.8863,0.5672329999999874
6145,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,580.8803,570.8803,580.8803,0.7340669999999818
6146,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,584.550633,574.550633,584.550633,1.2345670000000837
6147,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,520.4199,510.4199,520.4199,0.9008999999999787
6148,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,560.593367,550.593367,560.593367,0.6339660000001004
6149,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,589.121867,579.121867,589.121867,1.5015000000000782
6150,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,586.552633,576.552633,586.552633,0.7340669999999818
6151,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,592.458533,582.458533,592.458533,0.8341669999999795
6152,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,591.157233,581.157233,591.157233,0.8007999999999811
6153,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,654.8542,644.8542,654.8542,0.4671329999999898
6154,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,603.669733,593.669733,603.669733,0.9676340000000891
6155,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,595.461533,585.461533,595.461533,1.0009999999999764
6156,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,597.2967,587.2967,597.2967,1.1678329999999733
6157,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,609.2086,599.2086,609.2086,0.7674329999999827
6158,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,597.063133,587.063133,597.063133,0.7340669999999818
6159,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,603.0024,593.0024,603.0024,1.301300000000083
6160,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,574.8743,564.8743,574.8743,0.7007000000000971
6161,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,601.2006,591.2006,601.2006,0.7674329999999827
6162,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,541.8413,531.8413,541.8413,0.6005999999999858
6163,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,600.566633,590.566633,600.566633,0.9008999999999787
6164,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,567.199967,557.199967,567.199967,0.7340659999999843
6165,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,605.605,595.605,605.605,0.7006999999999834
6166,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,598.130867,588.130867,598.130867,0.834165999999982
6167,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,604.837567,594.837567,604.837567,0.6339659999999867
6168,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,11,558.524633,548.524633,558.524633,0.5338669999999865
6169,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,568.634733,558.634733,568.634733,0.6339669999999842
6170,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,614.180233,604.180233,614.180233,0.6339669999999842
6171,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,607.8072,597.8072,607.8072,0.8341669999999795
6172,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,602.668733,592.668733,602.668733,0.8341669999999795
6173,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,596.2957,586.2957,596.2957,0.8341669999999795
6174,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,613.980033,603.980033,613.980033,1.368033999999966
6175,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,577.410167,567.410167,577.410167,0.9008999999999787
6176,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,615.681733,605.681733,615.681733,0.9676339999999755
6177,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,606.639367,596.639367,606.639367,0.834165999999982
6178,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,617.683733,607.683733,617.683733,0.9676340000000891
6179,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,618.651367,608.651367,618.651367,0.834165999999982
6180,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,618.250967,608.250967,618.250967,0.9009000000000924
6181,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,617.683733,607.683733,617.683733,0.8008000000000948
6182,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,606.572633,596.572633,606.572633,0.9008999999999787
6183,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,630.096133,620.096133,630.096133,0.9676339999999755
6184,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,619.852567,609.852567,619.852567,0.8007999999999811
6185,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,626.1255,616.1255,626.1255,0.5338669999999865
6186,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,619.619,609.619,619.619,0.8675329999999803
6187,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,627.259967,617.259967,627.259967,0.7340659999999843
6188,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,634.400433,624.400433,634.400433,0.9342669999999771
6189,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,620.853567,610.853567,620.853567,0.8007999999999811
6190,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,622.9223,612.9223,622.9223,0.9009000000000924
6191,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,579.011767,569.011767,579.011767,0.6673329999999851
6192,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,628.594633,618.594633,628.594633,1.23456699999997
6193,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,635.635,625.635,635.635,0.7006999999999834
6194,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,625.8252,615.8252,625.8252,0.6673329999999851
6195,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,0,576.509267,566.509267,576.509267,0.5338659999999891
6196,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,635.568267,625.568267,635.568267,0.9342659999999796
6197,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,637.1365,627.1365,637.1365,0.867533000000094
6198,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,622.9223,612.9223,622.9223,1.5682330000000775
6199,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,594.2937,584.2937,594.2937,0.6673330000000988
6200,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,613.7131,603.7131,613.7131,0.5672329999999874
6201,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,630.896933,620.896933,630.896933,0.9342669999999771
6202,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,636.002033,626.002033,636.002033,1.0009999999999764
6203,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,637.703733,627.703733,637.703733,0.9676339999999755
6204,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,639.0384,629.0384,639.0384,0.6673329999999851
6205,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,618.951667,608.951667,618.951667,0.834165999999982
6206,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,637.970667,627.970667,637.970667,1.5348659999999654
6207,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,626.9263,616.9263,626.9263,0.9008999999999787
6208,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,743.275867,733.275867,743.275867,1.2012000000000853
6209,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,634.9343,624.9343,634.9343,0.9008999999999787
6210,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,642.642,632.642,642.642,1.0343669999999747
6211,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,609.442167,599.442167,609.442167,0.7006999999999834
6212,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,644.910933,634.910933,644.910933,0.8007999999999811
6213,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,610.643367,600.643367,610.643367,0.834165999999982
6214,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,642.308333,632.308333,642.308333,0.8675340000000915
6215,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,648.581267,638.581267,648.581267,0.9342659999999796
6216,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,646.212233,636.212233,646.212233,0.8007999999999811
6217,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,612.178233,602.178233,612.178233,0.8007999999999811
6218,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,645.8452,635.8452,645.8452,0.6673329999999851
6219,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,643.376067,633.376067,643.376067,0.967632999999978
6220,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,655.688367,645.688367,655.688367,0.6673329999999851
6221,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,647.613633,637.613633,647.613633,0.9008999999999787
6222,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,644.5439,634.5439,644.5439,0.967632999999978
6223,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,648.8482,638.8482,648.8482,1.3346669999999676
6224,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,640.272967,630.272967,640.272967,0.7006999999999834
6225,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,21,621.654367,611.654367,621.654367,0.4671329999999898
6226,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,651.083767,641.083767,651.083767,0.9342659999999796
6227,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,659.091767,649.091767,659.091767,1.6015999999999622
6228,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,601.968033,591.968033,601.968033,0.5672339999999849
6229,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,655.388067,645.388067,655.388067,1.1344659999999749
6230,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,651.817833,641.817833,651.817833,1.9019000000000688
6231,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,656.422433,646.422433,656.422433,1.267934000000082
6232,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,666.2656,656.2656,666.2656,0.6006000000000995
6233,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,665.197867,655.197867,665.197867,0.6673329999999851
6234,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,659.125133,649.125133,659.125133,0.8007999999999811
6235,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,658.424433,648.424433,658.424433,0.7674339999999802
6236,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,669.8692,659.8692,669.8692,0.8341669999999795
6237,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,652.7521,642.7521,652.7521,0.9342669999999771
6238,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,7,750.382967,740.382967,750.382967,0.7674329999999827
6239,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,631.664367,621.664367,631.664367,0.834165999999982
6240,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,672.938933,662.938933,672.938933,0.7674339999999802
6241,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,2,667.133133,657.133133,667.133133,0.9008999999999787
6242,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,3,660.1595,650.1595,660.1595,0.5004999999999882
6243,mitra_t8,data\raw\mitra\Data_T8\T8_DAll.csv,hard_brake,1,660.526533,650.526533,660.526533,1.3346670000000813
